"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.631433859E1,-4.388677478E-1,-3.245716095E-1,-2.924235821E0,2.974744824E0
1.631931620E1,-3.723118901E-1,-2.830643654E-1,-3.018537521E0,3.054555671E0
1.632429380E1,-2.868259549E-1,-2.232174873E-1,-3.008312225E0,3.030187720E0
1.632927125E1,-1.529965550E-1,-9.694385529E-2,-2.901043415E0,2.906692098E0
1.633424885E1,-7.755687833E-2,1.432514191E-2,-2.670578480E0,2.671742820E0
1.633922640E1,6.961405277E-3,5.300426483E-2,-2.505998135E0,2.506568284E0
1.634420401E1,1.290100217E-1,1.388044357E-1,-2.426349640E0,2.433738448E0
1.634918161E1,2.432307005E-1,1.950473785E-1,-2.206602573E0,2.228519592E0
1.635415922E1,3.187953830E-1,2.333345413E-1,-1.870646000E0,1.911907937E0
1.635913672E1,3.201960623E-1,2.361359596E-1,-1.501935482E0,1.553736111E0
1.636411432E1,2.685313225E-1,2.481546402E-1,-1.236425877E0,1.289355942E0
1.636909187E1,2.014888227E-1,2.259154320E-1,-1.064174175E0,1.106391524E0
1.637406948E1,9.953629971E-2,2.406120300E-1,-8.937950134E-1,9.309517442E-1
1.637904708E1,-5.221211910E-2,2.464790344E-1,-8.351793289E-1,8.723545903E-1
1.638402469E1,-2.256665826E-1,2.960767746E-1,-8.570175171E-1,9.343799482E-1
1.638900213E1,-3.592535853E-1,3.413667679E-1,-8.466715813E-1,9.810439212E-1
1.639397974E1,-4.605803490E-1,3.773856163E-1,-8.016810417E-1,9.986223780E-1
1.639895729E1,-5.657000542E-1,4.757475853E-1,-7.770199776E-1,1.072432917E0
1.640393489E1,-6.653156281E-1,5.742616653E-1,-8.157701492E-1,1.199125632E0
1.640891250E1,-7.280015349E-1,7.569293976E-1,-8.414382935E-1,1.345714215E0
1.641389010E1,-7.895081639E-1,9.378747940E-1,-8.972983360E-1,1.519235523E0
1.641886760E1,-8.546431065E-1,1.069924831E0,-1.045880795E0,1.723084624E0
1.642384521E1,-8.971297741E-1,1.182702065E0,-1.191837788E0,1.903707781E0
1.642882276E1,-9.578340650E-1,1.303132534E0,-1.287643909E0,2.067275341E0
1.643380036E1,-1.041604519E0,1.347783089E0,-1.283299923E0,2.132678579E0
1.643877797E1,-1.119014621E0,1.443861008E0,-1.164768696E0,2.166475120E0
1.644375557E1,-1.187128425E0,1.510445118E0,-1.025792122E0,2.177835583E0
1.644873302E1,-1.142905474E0,1.552842617E0,-8.882136345E-1,2.122846338E0
1.645371062E1,-1.031870842E0,1.614275455E0,-6.994800568E-1,2.039586975E0
1.645868818E1,-9.590876102E-1,1.591526031E0,-3.853206635E-1,1.897702866E0
1.646366578E1,-8.597325087E-1,1.585048199E0,-2.956199646E-2,1.803438851E0
1.646864338E1,-7.669784427E-1,1.577667236E0,3.871078491E-1,1.796424874E0
1.647362099E1,-6.281942725E-1,1.530611038E0,9.151334763E-1,1.890731994E0
1.647859849E1,-6.201568246E-1,1.452387333E0,1.543039322E0,2.207938813E0
1.648357609E1,-5.893074870E-1,1.334922791E0,2.130071640E0,2.581958048E0
1.648855364E1,-5.594410896E-1,1.251855850E0,2.578515053E0,2.920420737E0
1.649353125E1,-5.856189728E-1,1.190421104E0,2.970327377E0,3.253136443E0
1.649850885E1,-6.417403817E-1,1.174202919E0,3.255526543E0,3.519806285E0
1.650348646E1,-7.828825116E-1,1.198089123E0,3.491831779E0,3.773753006E0
1.650846390E1,-8.870826960E-1,1.326448917E0,3.662681580E0,3.995199469E0
1.651344151E1,-9.976117015E-1,1.446346283E0,3.742069244E0,4.134033007E0
1.651841906E1,-1.074156761E0,1.636744499E0,3.653580666E0,4.145044871E0
1.652339666E1,-1.136944056E0,1.933623791E0,3.342337608E0,4.025265636E0
1.652837427E1,-1.232580781E0,2.280020237E0,2.930330276E0,3.912107257E0
1.653335187E1,-1.337776423E0,2.588029385E0,2.510625839E0,3.845878828E0
1.653832937E1,-1.404992938E0,2.858605385E0,2.080327988E0,3.804391468E0
1.654330698E1,-1.465364218E0,3.102569103E0,1.566967964E0,3.772083765E0
1.654828453E1,-1.466949105E0,3.337944984E0,9.555387497E-1,3.769200273E0
1.655326213E1,-1.422612667E0,3.602439404E0,3.216114044E-1,3.886493323E0
1.655823974E1,-1.383123159E0,3.792712212E0,-1.613750458E-1,4.040264533E0
1.656321734E1,-1.290167689E0,3.814763069E0,-2.960629463E-1,4.037895889E0
1.656819479E1,-1.314199686E0,3.634385109E0,-4.317855835E-2,3.864937299E0
1.657317239E1,-1.282695293E0,3.353137016E0,5.388193130E-1,3.630311463E0
1.657814995E1,-1.130649924E0,2.870976925E0,1.382300377E0,3.381069666E0
1.658312755E1,-9.998219013E-1,2.249733448E0,2.255259514E0,3.338733277E0
1.658810516E1,-8.773292303E-1,1.562780857E0,2.969307899E0,3.468253161E0
1.659308276E1,-6.184353828E-1,9.328455925E-1,3.796159744E0,3.957712979E0
1.659806026E1,-3.107004166E-1,2.092542648E-1,4.658184052E0,4.673221668E0
1.660303786E1,-1.053022295E-1,-5.414071083E-1,5.329891205E0,5.358353336E0
1.660801542E1,2.826621011E-2,-9.753763676E-1,5.846960068E0,5.927824227E0
1.661299302E1,5.080992356E-2,-1.335165501E0,6.058154106E0,6.203747233E0
1.661797062E1,-3.532990813E-2,-1.589365482E0,5.831000328E0,6.043831207E0
1.662294823E1,-1.783340126E-1,-1.732028723E0,5.173783302E0,5.458915659E0
1.662792568E1,-4.195847511E-1,-1.706590891E0,4.261992455E0,4.610106671E0
1.663290328E1,-6.344010830E-1,-1.630237341E0,3.251202583E0,3.691944848E0
1.663788083E1,-8.580162525E-1,-1.552447796E0,2.191219330E0,2.819171545E0
1.664285844E1,-1.091227531E0,-1.498523235E0,1.251348495E0,2.236564882E0
1.664783604E1,-1.228582382E0,-1.483435631E0,4.639368057E-1,1.981220154E0
1.665281364E1,-1.379369617E0,-1.447885513E0,-2.511720657E-1,2.015470269E0
1.665779109E1,-1.482474089E0,-1.341997623E0,-8.832445145E-1,2.186048471E0
1.666276870E1,-1.569968820E0,-1.221068621E0,-1.414491653E0,2.440614125E0
1.666774625E1,-1.693095922E0,-1.105086565E0,-1.783732414E0,2.696199444E0
1.667272385E1,-1.736011982E0,-1.036091566E0,-2.006131649E0,2.848119999E0
1.667770146E1,-1.757788539E0,-8.459892273E-1,-2.043943882E0,2.825460124E0
1.668267906E1,-1.886304379E0,-1.025107861E0,-2.057871342E0,2.973856888E0
1.668765656E1,-1.927429438E0,-1.172660112E0,-2.038867950E0,3.040904223E0
1.669263416E1,-1.936866522E0,-1.089947224E0,-2.006243229E0,2.994068932E0
1.669761172E1,-1.904883027E0,-1.038261890E0,-1.900071621E0,2.883893074E0
1.670258932E1,-1.766969085E0,-1.063238621E0,-1.691602230E0,2.667240937E0
1.670756693E1,-1.657583594E0,-1.167834044E0,-1.423623085E0,2.477523444E0
1.671254453E1,-1.586928129E0,-1.285573483E0,-1.114969254E0,2.326842604E0
1.671752198E1,-1.468676329E0,-1.433933258E0,-7.125840187E-1,2.172774892E0
1.672249958E1,-1.285692692E0,-1.611180067E0,-2.424592972E-1,2.075498354E0
1.672747713E1,-1.112134099E0,-1.772704840E0,2.025547028E-1,2.102463581E0
1.673245474E1,-9.549682140E-1,-1.964874268E0,6.756582260E-1,2.286746426E0
1.673743234E1,-7.824211121E-1,-2.112073660E0,1.148691177E0,2.528345183E0
1.674240995E1,-5.920699835E-1,-2.229571819E0,1.425952911E0,2.711988029E0
1.674738745E1,-3.985733688E-1,-2.315693378E0,1.567872047E0,2.824804296E0
1.675236505E1,-2.282321751E-1,-2.332700253E0,1.646660805E0,2.864449720E0
1.675734260E1,-7.144418359E-2,-2.302671432E0,1.586078644E0,2.796970765E0
1.676232021E1,5.490446836E-2,-2.223505497E0,1.386411667E0,2.620902231E0
1.676729776E1,1.841233522E-1,-2.092875957E0,1.054993629E0,2.350966342E0
1.677227542E1,2.703599930E-1,-1.924935341E0,6.013975143E-1,2.034735748E0
1.677725286E1,3.252263069E-1,-1.714581490E0,1.140813828E-1,1.748878611E0
1.678223042E1,3.533782661E-1,-1.520956039E0,-4.121065140E-1,1.614935061E0
1.678720802E1,3.668653071E-1,-1.348051786E0,-9.392719269E-1,1.683468302E0
1.679218562E1,3.583049178E-1,-1.183064699E0,-1.453520298E0,1.908073833E0
1.679716323E1,2.944535315E-1,-1.030319452E0,-1.873775482E0,2.158540158E0
1.680214078E1,2.328029275E-1,-9.392378330E-1,-2.193435192E0,2.397399185E0
1.680711833E1,2.356821597E-1,-8.541367054E-1,-2.503869534E0,2.656023011E0
1.681209588E1,2.080330998E-1,-6.934356689E-1,-2.664054871E0,2.760673677E0
1.681707349E1,1.693723500E-1,-5.694971085E-1,-2.760406971E0,2.823625435E0
1.682205109E1,1.511291414E-1,-5.299530029E-1,-2.845734119E0,2.898601884E0
1.682702870E1,1.054656506E-1,-4.980540276E-1,-2.857890606E0,2.902881247E0
1.683200625E1,8.514616638E-2,-4.645376205E-1,-2.789604664E0,2.829300135E0
1.683698375E1,-2.799957991E-3,-4.367632866E-1,-2.681534290E0,2.716872496E0
1.684196130E1,-7.955510914E-2,-4.412727356E-1,-2.569479942E0,2.608309379E0
1.684693891E1,-1.504584551E-1,-4.377145767E-1,-2.381470203E0,2.426032178E0
1.685191651E1,-2.323978096E-1,-4.915475845E-1,-2.141038418E0,2.208998252E0
1.685689411E1,-3.229231238E-1,-5.722236633E-1,-1.926843166E0,2.035790719E0
1.686187167E1,-4.033324718E-1,-5.986876488E-1,-1.745857239E0,1.889211868E0
1.686684922E1,-5.149725676E-1,-6.072111130E-1,-1.719895840E0,1.895242407E0
1.687182677E1,-5.583787560E-1,-6.553277969E-1,-1.753047466E0,1.953053193E0
1.687680437E1,-6.418097019E-1,-6.304883957E-1,-1.759160995E0,1.975875178E0
1.688178198E1,-7.248403430E-1,-5.925493240E-1,-1.711997032E0,1.951266784E0
1.688675958E1,-7.476106882E-1,-5.485177040E-1,-1.697861195E0,1.934560945E0
1.689173713E1,-6.671970487E-1,-5.150532722E-1,-1.704810143E0,1.901791102E0
1.689671463E1,-6.512296796E-1,-4.487619400E-1,-1.651653290E0,1.831241645E0
1.690169219E1,-5.867328644E-1,-4.714736938E-1,-1.519441605E0,1.695654944E0
1.690666979E1,-5.379037261E-1,-4.803791046E-1,-1.274661064E0,1.464535876E0
1.691164739E1,-4.847394228E-1,-4.705777168E-1,-1.051478863E0,1.249809383E0
1.691662500E1,-3.983746767E-1,-4.683303833E-1,-9.384303093E-1,1.121912286E0
1.692160255E1,-2.669278383E-1,-4.686131477E-1,-8.469858170E-1,1.004108424E0
1.692658005E1,-1.214823127E-1,-4.357089996E-1,-7.172040939E-1,8.479280612E-1
1.693155760E1,2.392597497E-2,-3.890218735E-1,-4.867906570E-1,6.235989209E-1
1.693653521E1,1.837710738E-1,-3.385343552E-1,-2.896223068E-1,4.819319431E-1
1.694151281E1,3.316317797E-1,-2.701606750E-1,-1.422538757E-1,4.507799827E-1
1.694649042E1,4.579110742E-1,-2.297692299E-1,-3.483200073E-2,5.135072727E-1
1.695146797E1,5.887598991E-1,-1.314544678E-1,8.308601379E-2,6.089513787E-1
1.695644547E1,7.673060298E-1,-3.522205353E-2,1.804618835E-1,7.890282808E-1
1.696142302E1,9.241775870E-1,9.212923050E-2,3.221063614E-1,9.830282374E-1
1.696640062E1,1.009384751E0,2.647957802E-1,4.960889816E-1,1.155456039E0
1.697137823E1,1.083044529E0,4.228291512E-1,4.966859818E-1,1.264304911E0
1.697635583E1,1.125945330E0,4.997148514E-1,3.956413269E-1,1.293831472E0
1.698133338E1,1.094451785E0,5.894436836E-1,2.262372971E-1,1.263507768E0
1.698631094E1,9.815139771E-1,6.736545563E-1,1.077318192E-1,1.195318490E0
1.699128849E1,8.616799116E-1,6.859822273E-1,-2.010440826E-2,1.101575269E0
1.699626609E1,7.465208173E-1,6.966819763E-1,-1.194562912E-1,1.028070480E0
1.700124370E1,6.241403818E-1,6.868243217E-1,-1.139345169E-1,9.350186839E-1
1.700622130E1,5.401974320E-1,5.921802521E-1,-2.062988281E-2,8.018206212E-1
1.701119885E1,4.971454740E-1,5.349040031E-1,1.363945007E-1,7.428858423E-1
1.701617635E1,4.786247611E-1,4.813547134E-1,3.451557159E-1,7.615224818E-1
1.702115391E1,4.561041594E-1,3.739690781E-1,5.578174591E-1,8.118153689E-1
1.702613151E1,4.226898551E-1,2.821044922E-1,8.318500519E-1,9.747944229E-1
1.703110911E1,3.572508693E-1,1.958141327E-1,1.133906364E0,1.204871363E0
1.703608672E1,2.571721673E-1,1.360030174E-1,1.349486351E0,1.380488231E0
1.704106427E1,4.543314874E-2,1.570501328E-1,1.510169983E0,1.518993842E0
1.704604182E1,-1.157701313E-1,2.342739105E-1,1.559004784E0,1.580753904E0
1.705101937E1,-2.799484730E-1,3.458552361E-1,1.477116585E0,1.542679616E0
1.705599698E1,-4.693703353E-1,5.590071678E-1,1.307554245E0,1.497496454E0
1.706097458E1,-6.105700135E-1,8.164134026E-1,1.045486450E0,1.460263162E0
1.706595219E1,-7.164790630E-1,1.080309391E0,7.002201080E-1,1.473335952E0
1.707092974E1,-8.352584243E-1,1.363603115E0,4.004392624E-1,1.648460401E0
1.707590719E1,-9.138438702E-1,1.542980194E0,1.334190369E-1,1.798248909E0
1.708088474E1,-9.469607472E-1,1.763402939E0,-7.538986206E-2,2.002999804E0
1.708586234E1,-8.122171164E-1,1.916607857E0,-3.756008148E-1,2.115220625E0
1.709083995E1,-6.089555025E-1,2.155088425E0,-5.121822357E-1,2.297294836E0
1.709581755E1,-4.339344501E-1,2.324435711E0,-4.478302002E-1,2.406626762E0
1.710079510E1,-2.237402797E-1,2.372719288E0,-3.291110992E-1,2.405861727E0
1.710577266E1,1.589789987E-2,2.326435566E0,5.449676514E-2,2.327128076E0
1.711075021E1,2.955347300E-1,2.106362343E0,5.474910736E-1,2.196326381E0
1.711572781E1,4.477044344E-1,1.695329666E0,9.325342178E-1,1.986001512E0
1.712070542E1,5.586307645E-1,1.264767647E0,1.387612343E0,1.958870477E0
1.712568302E1,6.522537470E-1,8.015332222E-1,1.880031586E0,2.145322638E0
1.713066057E1,6.948151588E-1,3.306832314E-1,2.358034134E0,2.480412160E0
1.713563807E1,6.933367252E-1,-1.132507324E-1,2.817790031E0,2.904045834E0
1.714061562E1,6.157680154E-1,-5.703701973E-1,3.265229225E0,3.371381661E0
1.714559323E1,5.091447234E-1,-9.970233440E-1,3.677516937E0,3.844140310E0
1.715057083E1,4.059489965E-1,-1.275655270E0,4.062998772E0,4.277855768E0
1.715554844E1,3.071034253E-1,-1.551754475E0,4.322101593E0,4.602479402E0
1.716052599E1,2.140450776E-1,-1.762049437E0,4.422084808E0,4.765025453E0
1.716550354E1,6.326037645E-2,-1.948406458E0,4.267887115E0,4.692030481E0
1.717048109E1,-6.053054333E-2,-2.020644903E0,3.970086098E0,4.455137865E0
1.717545870E1,-1.746564209E-1,-1.976342916E0,3.571696281E0,4.085761926E0
1.718043630E1,-2.937104702E-1,-1.920453310E0,3.015082359E0,3.586799184E0
1.718541390E1,-3.340368569E-1,-1.779920578E0,2.337970734E0,2.957330728E0
1.719039146E1,-3.843506873E-1,-1.649338245E0,1.645108223E0,2.361021636E0
1.719536896E1,-4.317211211E-1,-1.496183872E0,1.026707649E0,1.865228646E0
1.720034651E1,-4.175287485E-1,-1.352480888E0,4.723482132E-1,1.492195578E0
1.720532411E1,-3.742556870E-1,-1.185431004E0,-1.385450363E-1,1.250803226E0
1.721030172E1,-2.862352133E-1,-1.014861107E0,-5.819087029E-1,1.204363484E0
1.721527932E1,-1.927034855E-1,-8.826620579E-1,-9.207696915E-1,1.289978204E0
1.722025687E1,-4.021114111E-2,-7.833161354E-1,-1.220223427E0,1.450567584E0
1.722523437E1,1.023499295E-1,-6.228299141E-1,-1.444784641E0,1.576640501E0
1.723021193E1,2.403584421E-1,-5.204911232E-1,-1.585199833E0,1.685687308E0
1.723518953E1,3.693058491E-1,-5.026245117E-1,-1.617598057E0,1.733678656E0
1.724016713E1,4.408868551E-1,-5.192365646E-1,-1.558666706E0,1.701008445E0
1.724514474E1,4.933074415E-1,-5.541162491E-1,-1.403402805E0,1.587430781E0
1.725012229E1,4.925668240E-1,-6.560399532E-1,-1.172933102E0,1.431356894E0
1.725509979E1,4.763213098E-1,-7.828567028E-1,-9.074802399E-1,1.289677089E0
1.726007734E1,4.590418339E-1,-8.469169140E-1,-6.281237602E-1,1.150011792E0
1.726505495E1,4.381110072E-1,-8.896520138E-1,-4.517488480E-1,1.089724269E0
1.727003255E1,4.270899594E-1,-8.948457241E-1,-3.851575851E-1,1.063720390E0
1.727501016E1,4.062533081E-1,-8.914415836E-1,-3.252553940E-1,1.032231039E0
1.727998771E1,3.875280023E-1,-8.297131062E-1,-2.837409973E-1,9.587026362E-1
1.728496526E1,4.137495756E-1,-7.696378231E-1,-2.940568924E-1,9.219547419E-1
1.728994281E1,4.296989441E-1,-6.874704361E-1,-3.751993179E-1,8.933259826E-1
1.729492042E1,4.473963380E-1,-5.758318901E-1,-5.224218369E-1,8.970342382E-1
1.729989802E1,4.404499531E-1,-5.280237198E-1,-6.423683167E-1,9.409794174E-1
1.730487557E1,3.850995004E-1,-4.598186016E-1,-7.855324745E-1,9.883299247E-1
1.730985318E1,3.438360691E-1,-4.712722301E-1,-9.592947960E-1,1.122749867E0
1.731483068E1,2.787952721E-1,-4.520938396E-1,-1.039268970E0,1.167131371E0
1.731980823E1,1.404477805E-1,-4.117169380E-1,-1.063928604E0,1.149426157E0
1.732478583E1,1.057262719E-2,-4.385123253E-1,-1.121951103E0,1.204648960E0
1.732976344E1,-1.251741052E-1,-4.631085396E-1,-1.220421314E0,1.311322333E0
1.733474099E1,-2.909186482E-1,-4.903964996E-1,-1.347280025E0,1.462971583E0
1.733971859E1,-4.270168543E-1,-5.348224640E-1,-1.452205181E0,1.605390404E0
1.734469609E1,-5.052775741E-1,-5.534420013E-1,-1.626079559E0,1.790457542E0
1.734967364E1,-5.526405573E-1,-4.960443974E-1,-1.789879322E0,1.937818262E0
1.735465125E1,-5.622873306E-1,-4.752156734E-1,-1.926856995E0,2.062710560E0
1.735962885E1,-5.991383791E-1,-4.743025303E-1,-2.084836960E0,2.220467256E0
1.736460640E1,-5.748202801E-1,-5.000457764E-1,-2.197015285E0,2.325368852E0
1.736958401E1,-5.492442846E-1,-4.374306202E-1,-2.292233467E0,2.397362947E0
1.737456156E1,-5.437598228E-1,-3.391036987E-1,-2.337063313E0,2.423330557E0
1.737953911E1,-5.701431632E-1,-2.336802483E-1,-2.360342026E0,2.439443413E0
1.738451672E1,-5.541403294E-1,-2.048645020E-1,-2.340584755E0,2.413996264E0
1.738949432E1,-5.362465382E-1,-1.638550758E-1,-2.270751953E0,2.338957731E0
1.739447187E1,-4.686141610E-1,-6.989526749E-2,-2.275366783E0,2.324172665E0
1.739944948E1,-3.747943044E-1,4.829120636E-2,-2.186873436E0,2.219283271E0
1.740442698E1,-2.879931927E-1,1.953225136E-1,-2.053163052E0,2.082443152E0
1.740940453E1,-2.151737958E-1,2.515883446E-1,-1.941299438E0,1.969324749E0
1.741438213E1,-1.944385469E-1,3.200349808E-1,-1.817734718E0,1.855906313E0
1.741935974E1,-1.011968106E-1,3.982043266E-1,-1.699203968E0,1.748170931E0
1.742433729E1,-5.748981237E-2,4.717822075E-1,-1.635967731E0,1.703606160E0
1.742931489E1,-6.781262159E-2,5.790586472E-1,-1.482007980E0,1.592562439E0
1.743429239E1,-9.572748840E-2,6.168379784E-1,-1.265999317E0,1.411526519E0
1.743926995E1,-1.508941203E-1,5.993676186E-1,-1.074054241E0,1.239194533E0
1.744424755E1,-2.098559588E-1,5.672883987E-1,-9.132843018E-1,1.095419493E0
1.744922516E1,-2.752304673E-1,5.513529778E-1,-7.739038467E-1,9.892770493E-1
1.745420271E1,-3.252677321E-1,5.776700974E-1,-6.175098419E-1,9.059913045E-1
1.745918031E1,-3.600323200E-1,5.768499374E-1,-4.943876266E-1,8.407129398E-1
1.746415781E1,-4.178917706E-1,5.939202309E-1,-3.181409836E-1,7.928357068E-1
1.746913536E1,-4.148925543E-1,6.023974419E-1,-1.007223129E-1,7.383518767E-1
1.747411297E1,-4.608199000E-1,6.211061478E-1,7.425403595E-2,7.769436845E-1
1.747909057E1,-5.006760955E-1,6.592745781E-1,2.070007324E-1,8.533280876E-1
1.748406812E1,-5.706361532E-1,6.712837219E-1,2.210769653E-1,9.083625264E-1
1.748904573E1,-6.304510832E-1,7.384591103E-1,1.812467575E-1,9.877453178E-1
1.749402328E1,-7.327066660E-1,8.177204132E-1,1.234464645E-1,1.104882239E0
1.749900083E1,-8.321727514E-1,9.139776230E-1,-1.935577393E-2,1.236220542E0
1.750397844E1,-9.773734212E-1,1.008248806E0,-1.801738739E-1,1.415728464E0
1.750895604E1,-1.149713397E0,1.069711685E0,-2.969322205E-1,1.598215482E0
1.751393359E1,-1.330297112E0,1.134560108E0,-4.081058502E-1,1.795401747E0
1.751891120E1,-1.435403228E0,1.200717449E0,-5.353918076E-1,1.946470962E0
1.752388870E1,-1.498739600E0,1.319074154E0,-6.216831207E-1,2.091092278E0
1.752886625E1,-1.558708668E0,1.427951336E0,-6.649403572E-1,2.216024234E0
1.753384385E1,-1.560104728E0,1.499156475E0,-6.128377914E-1,2.248770121E0
1.753882146E1,-1.559756756E0,1.499615192E0,-4.178104401E-1,2.203690638E0
1.754379901E1,-1.509224772E0,1.522714138E0,-1.517839432E-1,2.149292006E0
1.754877661E1,-1.491671681E0,1.508608341E0,1.732187271E-1,2.128611815E0
1.755375411E1,-1.415732622E0,1.438336849E0,4.781198502E-1,2.074056494E0
1.755873166E1,-1.400789499E0,1.364274025E0,8.133716583E-1,2.117788538E0
1.756370927E1,-1.434536457E0,1.245145321E0,1.263005257E0,2.281110255E0
1.756868687E1,-1.495184422E0,1.140209198E0,1.707589149E0,2.539983105E0
1.757366443E1,-1.530137777E0,1.017706394E0,2.066123009E0,2.765124267E0
1.757864203E1,-1.630968809E0,9.630918503E-1,2.367765427E0,3.032147471E0
1.758361953E1,-1.795442224E0,1.006564140E0,2.581916809E0,3.301981005E0
1.758859708E1,-1.988444328E0,1.080604553E0,2.589243889E0,3.438866232E0
1.759357469E1,-2.139605522E0,1.208930016E0,2.327815056E0,3.384988406E0
1.759855224E1,-2.214091778E0,1.385139942E0,1.960150719E0,3.265425837E0
1.760352984E1,-2.252810955E0,1.600523472E0,1.636619568E0,3.211752823E0
1.760850745E1,-2.287188530E0,1.755710125E0,1.239284515E0,3.138403340E0
1.761348495E1,-2.331893444E0,1.948001385E0,7.889022827E-1,3.139236092E0
1.761846250E1,-2.305780172E0,2.150421143E0,3.658647537E-1,3.174081018E0
1.762344010E1,-2.270823717E0,2.323933125E0,5.055713654E-2,3.249594059E0
1.762841771E1,-2.231000423E0,2.493938923E0,-8.854770660E-2,3.347377322E0
1.763339526E1,-2.206830025E0,2.443869591E0,4.822635651E-2,3.293163087E0
1.763837286E1,-2.206613779E0,2.239371777E0,3.836269379E-1,3.167191177E0
1.764335036E1,-2.175919533E0,1.897609234E0,9.270000458E-1,3.032305345E0
1.764832792E1,-2.115239382E0,1.447161198E0,1.594710350E0,3.018545059E0
1.765330552E1,-1.958825588E0,9.667115211E-1,2.205165863E0,3.103914518E0
1.765828312E1,-1.818549633E0,4.912958145E-1,2.727985382E0,3.315177007E0
1.766326068E1,-1.670470715E0,3.414154053E-4,3.262269974E0,3.665089072E0
1.766823828E1,-1.512960792E0,-5.202717781E-1,3.873826981E0,4.191213256E0
1.767321578E1,-1.411364317E0,-1.032442093E0,4.473041534E0,4.802706162E0
1.767819333E1,-1.375866055E0,-1.457586050E0,4.972806931E0,5.361564442E0
1.768317094E1,-1.402551651E0,-1.731415033E0,5.329007149E0,5.776094385E0
1.768814854E1,-1.454870701E0,-1.932904005E0,5.348920822E0,5.870580943E0
1.769312609E1,-1.530633450E0,-2.042095184E0,5.019003868E0,5.630576465E0
1.769810370E1,-1.615442753E0,-2.098047495E0,4.399487495E0,5.134875734E0
1.770308120E1,-1.699375749E0,-2.038733244E0,3.705806732E0,4.558213983E0
1.770805875E1,-1.766399860E0,-1.887627840E0,2.901728630E0,3.886301117E0
1.771303635E1,-1.735828996E0,-1.708571911E0,2.111281395E0,3.223325830E0
1.771801396E1,-1.700425148E0,-1.459327221E0,1.386373520E0,2.634978778E0
1.772299151E1,-1.615361214E0,-1.183913946E0,7.694463730E-1,2.145481718E0
1.772796911E1,-1.474158764E0,-9.116497040E-1,1.974773407E-1,1.744490339E0
1.773294661E1,-1.376070738E0,-6.097245216E-1,-4.307699203E-1,1.565534219E0
1.773792417E1,-1.265234113E0,-3.695769310E-1,-1.087382317E0,1.708743623E0
1.774290177E1,-1.169738770E0,-6.481599808E-2,-1.656004906E0,2.028507370E0
1.774787937E1,-1.105023384E0,2.387151718E-1,-2.043970585E0,2.335781960E0
1.775285693E1,-1.036766291E0,4.341936111E-1,-2.244718075E0,2.510411852E0
1.775783453E1,-1.007360458E0,5.606808662E-1,-2.318603516E0,2.589413136E0
1.776281203E1,-1.004690170E0,6.349625587E-1,-2.330375195E0,2.615956486E0
1.776778958E1,-1.083599091E0,5.685472488E-1,-2.205924511E0,2.522604985E0
